,year,month,label,sentence
298116,2021,3,기타 혐오,"똥쟁이들 본인들이 맞아서 대꾸 안하는줄 알고 글 계속 싸지르던거, 피곤하고 논쟁할 가치가 없어서 무시하던거라는게 증명됐네"
298141,2021,3,인종/국적,흑인들 범죄율 백인보다 배 이상은 높은데 그러면 니그로 해도 됨? 현재 존재하는 인종차별은 그 집단의 정체성을 개개인에게 부여하지 말자는건데 이해가 어렵나봐?
298142,2021,3,성소수자,소변이심 하는거 자체가 차별이고 하대하는건데 핵심 못잡네
298143,2021,3,인종/국적,"넌 니가 흑인인걸 정하고 태어날수 있음? 근데 소변은 그 제도의 문제점을 알고도 악용해서 꿀빨려고 ""선택""해서 들어온거잖아? 그럼 개개인들도 욕먹는건 감수해야지 제도 악용한걸로 욕먹긴 싫으시다?"
298151,2021,3,인종/국적,우리가 노력해서 얻은거 뺏어가는게 싫다는데 그게 인종차별이랑 같은거임? 누가 보면 노력해서 백인되고 노력해서 인종 싹 바꿀 수 있는 줄 알겠다 ㅎㅎ
298155,2021,3,성소수자,ㅋㅋㅋㅋㅋ 진짜 소변충 맞나보네
298259,2021,3,인종/국적,아니 이게 중요한거지 문자오면 끝난거냐 ㅋㅌㅋㅋ 만약 못들으셨다면 학교 행정 어이가 없네 학교가 한국어 못하는 외국인 차별하고있네
298263,2021,3,인종/국적,익5는 무슨 난민좌가 고용한 댓글 알바임? 알지도 모르면서 당연히 했겠지 ㅇㅈㄹ
298320,2021,3,지역,찐도 혐오발언이야 조심해줘!!
298343,2021,3,인종/국적,와우.. 넌 그럼 조센징이라는 말도 괜찮아? 본래뜻에는 인종차별적인 의미가 없거든
298350,2021,3,인종/국적,네 말대로라면 흑인 중 상당수가 과거 노예였던것도 팩트인데?
298351,2021,3,인종/국적,인종차별 당하는지도 모르고 눈 찢고 조센징이라고 불려도 그냥 ㅇㅇ나 눈 찢어졌고 조센징 맞아 하면서 살렴..
298352,2021,3,남성,한남 조센징좌
298354,2021,3,인종/국적,백인들도 코쟁이라고 불리면 발끈하고 그건 큰 코에 대한 열등감 때문이 아니라 그렇게 부르는 게 조롱의 의미를 포함하기 때문임. 익4 니가 인종차별 당하는 건 알 바 아닌데 명백한 인종차별을 잘못됐다고 사람들이 열등감 때문이라고? 누구의 의식이 열등한지 생각해보시길
298355,2021,3,인종/국적,우리나라도 동남아 인종차별 오지는데?
298356,2021,3,성소수자,그럼 아시안 혐오가 정당화 되니? 둘 다 하면 안되는거잖아 ㅋㅋㅋ
298358,2021,3,인종/국적,사람이란게 간사해서 당하면 약자한테 똑같이 할 수 밖에  인종차별 없애려면 서양인들이 먼저 그만해야함
298381,2021,3,인종/국적,"나는 한국까지 오셔서 연대 교수를 하는 분이 ""난민""같은 소리를 듣는게 훨씬 심하다고 생각하는데 어떻게 생각해?"
298401,2021,3,인종/국적,따봉 개많던데 난민좌 십인사네
298423,2021,3,인종/국적,애휴 애가 실수 좀 한거 가지고 뭘 그렇게 죽기 살기로 달려드냐 그지? 얼른 한국 떠서 인종차별 찍먹으로 한번 당해보길 바란다 ^^ 며칠 몇주 동안 부들부들 떨며 잠도 못잘거다
298471,2021,3,인종/국적,둘 다 인종혐오인건 맞잖아 ㅋㅋ
298474,2021,3,인종/국적,인종혐오 개가볍게 생각하네
298477,2021,3,인종/국적,고작 확실함? 해외 나갔는데 누가 나한테 난민 ㅇㅈㄹ하면 개속상할 것 같은데 심지어 학생이 교수한테 저렇게 말한건데 고작인거 맞냐? ㅋㅌㅋㅋ
298494,2021,3,인종/국적,솔직히 여기 쿨병도진 애들 중 학창 시절 놀림거리 외에 성인되서 ‘인종적’으로 차별받을 일은 죽을 때까지 없다.
298495,2021,3,인종/국적,외국에서 단순 여행 말고 몇 주 이상 생활하면서 인종차별을 한번 당해봐야 이게 얼마나 모욕적이고 기억에 각인되는지 깨닫는다.
298514,2021,3,인종/국적,인종차별이 미국에야 큰 이슈지 조선족 동남아 차별 대놓고 하는 한국인이 할 말이냐? 터질려면 진작에 터지던가 ㄹㅇ 선택적으로 터지네. 수업시간에 그딴 발언한건 선을 단단히 넘은게 맞지만 이 정도까진 아니야. 그냥 니들은 물어뜯을 대상이 필요했던거야
298515,2021,3,인종/국적,조선족 교수나 중국인 교수한테 짱깨란 소릴 수업중에 대놓고했어도 뉴스에 나올일이 아님?
298517,2021,3,인종/국적,동남아 조선족 차별 대놓고 하는 사람들 보면 못 배운 사람들이라고 생각하면서 넘기는 거 아님? 대학 교육 받은 주변인들 중에서 그런 발언 하는 거 한 번도 못 봄
298547,2021,3,인종/국적,"적당한 방법이 있어야 된다는거지. 목적이 좋다고 과정이 정의로울 수는 . 목걸이는 그렇게 이해하고, 과정에 대한 정답은 내가 딱잘라 말할수가 없어, 내가 평소에 생각하고 있는 방법은 여러가지가 있는데 다 단점이 많음. 딱 잘라 정답이란게 있었으면 미국이 이 고생을 하고 있을리가 없지 근데 내 말은 적어도 이건 아니라는 거야. 애초에 중국인, 조선족, 일본인(좀 애매하긴 한데 누군가는 일본인이라는 이유로 싫어하니까 포함함) 차별 겁나게 하는데 그건 괜찮다가 갑자기 이러는 이유는 뭐냐? 그냥 돌 잘 던지는 대결 된거 아니냐?"
298550,2021,3,인종/국적,"조선족, 일본인, 중국인에 대한 인식적인 차별이 만연하다고 해서 그걸 공식적인 자리에서 표출한 사례가 있음? 에타에서 그런 발언을 봤고 그 사람들은 공론화되지 않았기에 '갑자기 돌 던진다'고 표현하는거임? 인종이 섞이면 인식적인 차별이 존재할 수는 있지만 그게 공식적으로 표출되는 걸 막기위해 처벌을 하고 규제를 하는거임. 우리나라는 애초에 문화가 섞인지 얼마 되지 않고 그런 규제가 없기에 이번 사건이 에게 처벌없이 흐지부지 넘어간거지. 왜 이번 사건을 심각하게 생각하는 사람들을 단지 '돌 던지는 사람들'로 몰아가는지 모르겠음"
298557,2021,3,인종/국적,난 원래 인종차별 없다고 진짜 단언할 수 있음. 한국 사회에 만연한 조선족이나 중국인 차별도 반대하고 북한과의 적극적 통일도 찬성하는 사람인데 당연히 인종차별 같은거 없지.
298570,2021,3,남성,요즘 성대 분탕 진화해서 지들 올려치기보단 남 끌어내려서 맞추더라
298577,2021,3,기타 혐오,고졸이면 대학교 비판댓글도 못다냐? 학벌주의 쩌네ㅋㅋㅋ
298592,2021,3,기타 혐오,연세대 수준ㅉㅉ(서울대 의대)면 안 억울할거냐ㅋㅋㅋ 학벌이 뭔 상관이야
298621,2021,3,기타 혐오,???: 요즘 연대 ㅈ밥대학 다됐네
298624,2021,3,기타 혐오,???:SKY 의대 애들이 공부만 잘했지 인성은 ㅉㅉ
298633,2021,3,인종/국적,망신은 난민좌 본인이 시킨거지 뭘 ㅋㅋㅋ
298645,2021,3,종교,보통 많이 싸잡지 ... 코로나로 기독교인 욕많이먹었잖아.. 그사람들이 다그러겠냐...
298647,2021,3,인종/국적,우리 학교안에서 공론화하고 처벌했으면 몰라 저거 기사내면 사람들이 난민을 보겠냐 아니면 연대를 보겠냐...
298663,2021,3,기타 혐오,"감싸는거라기보다 굳이 언론에 제보해서 전국민의 손가락질을 받게 할 필요성을 못느끼겠음. 솔직히 우리나라 전체에 난민, 외국인노동자에 대한 차별과 혐오가 만연한데 이 사건이 알려짐으로써 그런 인식이 개선될 수 있다면 언론에 제보하는게 결과적으로 좋은 일이겠지만, 현실은 의대생 의사 sky 까고싶어서 안달난 대깨문들한테 떡밥 던져주는 꼴이고 연의를 포함해서 연대생 전체가 싸잡혀서 욕먹겠지. 아니 이미 먹고 있더라.. 학벌주의 어쩌구 하면서. 이런 상황에서 이걸 나서서 제보하는게 현명해보이진 않음"
298668,2021,3,인종/국적,"난민이냐라고 해서 줌에 있던 학생들 앞에서 어디 소속이고, 얼굴도 팔린 교수가 인격모독 당한 건??"
298702,2021,3,기타 혐오,대깨문 천적
298710,2021,3,인종/국적,난민좌 글에 송현이만 남기고 자기 실명은 내렸네ㅋㅋ
298782,2021,3,기타 혐오,조교하다보면 진짜 한심하기 짝이없는 수준이하의 질문들 엄청 들어오는데 윗댓들은 그 실태가 어느정도인지 몰라서 저런말 하나보다.... 본문 예시는 새발의 피임
298817,2021,3,종교,일종의 교리같은거임 ㅇㅇ 이교도는 쳐죽여도 된다는 그런 식의 교리 있잖아
298823,2021,3,여성/가족,'김치녀' '된장녀' 아니면 '원정녀' 같은 대상을 두고 왜 그들은 김치녀가 되어가는가 해외로 몸을 팔러 다니는가 같은 설명논문을 쓴다고 하면 그게 학문적으로 가치가 있다는 말인가?
298888,2021,3,인종/국적,여기 진짜 짱맛있고 개배부름?
298910,2021,3,지역,그짝당이면 스카이도 죽어 ㅋㅋ
298911,2021,3,기타 혐오,의사 처맞기전에 제일많이 뚜드려 맞던게 스카이였던건 잊었음?
298918,2021,3,인종/국적,조선인을 고통으로부터 해방시키자
298921,2021,3,기타 혐오,이렇게 뻔히 보이는데 지적하면 그건 의대생들 자의식 과잉이고 선민의식임 ㅋㅋㅋㅋㅋ 그냥 싫어서 까는 억까들도 있다는 건 인정좀 하자
298947,2021,3,연령,그리고 내 말투에 꼰대스러움이 가득했던 점 인정한다.
298948,2021,3,기타 혐오,이게 의대생 징징거림이야?
298952,2021,3,종교,원래 그렇게 생각 안하던 사람도 의까에 무논리 감성충 에타에서 2~3년 구경하다보면 진짜 타과는 병신천지인가하는 생각이 안들수가 21/03/24 03:38
299090,2021,3,기타 혐오,로스쿨생 종특인가 ㅋㅋㅋㅋ 나도 이런 거 보면 옛날엔 가만히 있었는데 이젠 아님 문제가 있었다면 문제 있었던 사람만 따로 호출시켜야지 전체 집합은 말이 안되는 듯
299130,2021,3,기타 혐오,그 반대임ㅋㅋ 뭐만하면 의사의사 노래하는 애들 의사+앵무새
299143,2021,3,지역,3학년 방금 낼 7시까지 집합공지 내려옴 사유는 태도불량
299145,2021,3,지역,이브닝도 7시임?
299147,2021,3,지역,이브는 7시까지 웨벡스ㅋㅋ
299158,2021,3,기타 혐오,??? : 아 ^^ㅂ 추워 죽겠는데 뭔 연병장 집합이야 개빡치네 진짜
299181,2021,3,성소수자,똥군기 하는 놈 특 = 군대 안감
299194,2021,3,기타 혐오,이러니 간호사를 누가 전문직이라 생각하냐 ㅋㅋ 지들이나 그렇게 부르지. 은행에서도 전문직취급안하고 일반시민들한테 물어봐도 아니라하고.
299195,2021,3,기타 혐오,특히나 누구보다도 간호사집단을 욕하는게 간호사들이니 리스펙이 생기겠나싶음.
299211,2021,3,기타 혐오,간호사 인식이 안좋은건 이런 미개한 군기문화 태움문화도 큰것같음.. 무슨 집합이야 집합은.. 간호사들 스스로가 자기집단이 미개하다고 이야기하고있는데 밖에서보는 사람들이 전문직이라는 인식이 생기겠음? 왠 단체집합이야
299214,2021,3,기타 혐오,나도 동의함 전문직 대접받고 싶으면 교수들부터 문화 바꾸라고해
299216,2021,3,성소수자,교수님 조교님 불쌍해.... 이런일 한번도 없었고 매번 잘해주시다가 개인정보 보호 공지 때리고 교육한다고 30분 일찍 집합했다가 똥군기 취급 당하고...ㅠㅜㅠ 진짜 잘못한거일수도 있는데 아직 이유도 제대로 모르면서 쓸데없는 복장때문이냐 다들 뇌피셜로 댓글쓰고... 오해는 쌓여가고.. 똥군기인식 박히고ㅠ
299225,2021,3,기타 혐오,나중에 자정작용 못했다고 연대 싸잡아서 욕먹어도 그간 고학력자들의 업보 생각하면서 각자 조용히 반성하길... 설마 의대생이 더 높은 수준이라서 연대생은 반성 안 할거 아니지?
299260,2021,3,기타 혐오,결국 일부 의대생들 자의식 과잉 때문에 다른 의대생들까지 싸잡아서 욕먹은거니까 담부터는 그냥 제발 가만히 있자ㅋㅋㅋㅋ걔를 두둔하니까 자꾸 우리까지 싸잡아서 까이는거 아니냐 제발 좀 우월의식 버려라 아직 의대생이면서 다들 뭔
299265,2021,3,기타 혐오,익32아 당연히 평소엔 티안내지ㅋㅋㅋ나도 동기 중에 그런애들 없어 근데 에타에 상주하면서 키보드 배틀 뜨는 사람들 보면 우월의식 드러내는 사람들 많아ㅋㅋㅋㅋ당장 핫게 게시물 몇개만 봐도 그럼 걔네가 진짜 의대생인지 아님 너처럼 의대생인척 하는진 모르겠지만^^
299347,2021,3,여성/가족,누군지 모르니까 충격적일 뿐 저 교수 명색이 교수지만 꼴페미임...
299348,2021,3,남성,저사람 그 한남유충 논문 쓴 교수
299350,2021,3,남성,내 어린시절을 유충 관음충 새끼취급하고 나를 한남충 관음충으로 생각하는 사람한테 예의차릴 이유가있나? 뭐가충격적인거야 갑자기 발작버튼 눌리게하네
299356,2021,3,여성/가족,저 꼴페미 교수는 타대학이라고 무시할일이 아닌데?
299357,2021,3,남성,보이루라는 인사를 한남들의 인사라고 몰아가고 논문에 한남이라는 단어를 당연시 사용하는 교순데 당연히 비난당해도 싸지않나?
299362,2021,3,여성/가족,꼴페미 vs 일베촉법소년 세계관 최강의 대결 ㄷㄷ
299386,2021,3,남성,윤지선이 먼저 한남유충이라 했다ㅋㅋ
299393,2021,3,여성/가족,ㅋㅋ 님 대한민국에서 정당하게 절차 거쳐서 대응하면 손해보는 거 모름? 페미들처럼 떼쓰고 난리쳐야 바뀌는 건데 뭘 모르시네
299437,2021,3,기타 혐오,개개인이 잘해도 욕먹잖아 ㅋㅋㅋ 여기서 상처 안받는 사람이 있나. 학년 올라갈수록 ㅈㄴ 힘들어서 의대 괜히 왔다 싶은데 평상시에 의대 힘들다는 글에도 와서 의징징~ 이러면서 지들이 의무새짓 했으면서. 열등감이라는 글도 그런애들이 썼을거같은데 또 다른 애들은 의대생 자의식 과잉이라고 욕하는거 존나 답답함.
299440,2021,3,기타 혐오,억지 빡빡 쓰네 어휴 니가 의대생 아니고 의무새짓 안했으면 그냥 지나가면 되잖아 ㅋㅋㅋ
299442,2021,3,기타 혐오,핫게에 보이면 무조건 들어와서 말도 안되는 댓글 달게됨? 지금까지 에타에 판치던 의무새들이 의대생일거라고?
299446,2021,3,기타 혐오,뭔 하방 월천이야 진짜.. 월천이면 감사히 일한다 ㄹㅇ 병원 실습만 나가봐도 의대 좋다는거 다 개소리임
299447,2021,3,기타 혐오,평소에 아무 생각없이 의대생 까고 싶어했던 사람이 대체 누군데ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
299456,2021,3,연령,갓대생들 업보아님? ㅋㅋ
299460,2021,3,인종/국적,누가 느그들을 집단적으로 죽이려 한다는거 자체가 자의식과잉임ㅋㅋ 난민마냥 되도안되는 개잡소리 흘러나오는거 아니면 관심도 없어요
299464,2021,3,기타 혐오,개돼지 고졸새끼들이 갓사 까는데 욕해야지 ㅋㅋㅋ
299465,2021,3,기타 혐오,근데 진짜 누가 의대생을 까려고 함 ㅋㅋㅋㅋㅋ
299469,2021,3,기타 혐오,꼭 그런애들이 의대 열등감 있던 애들ㅋㅋㅋㅋㅋㅋ
299531,2021,3,기타 혐오,진짜 이해력이 얼마나 딸리는거냐 아님 듣고싶은 말만 듣는거냐 그래 의대생 다 모순적이고 비윤리적이야 됐니..?
299536,2021,3,기타 혐오,의대생이라 욕한다는 사람들이 자의식 과잉된 의대생일 가능성 다분하다고 봄ㅋㅋㅋㅋ
299542,2021,3,기타 혐오,'저런애도 의대갔다'가 열등감으로 해석되는구나 대박이닼ㅋㅋㅋㅋㅋㅋㅋ 연대보다 훨씬 입결낮은 지방교대다니는애가 그랬어도 나는 똑같은말 했을거야 그럼 이것도 열등감이야??
299593,2021,3,기타 혐오,"학교를 너무 사랑하지만, 이기적인 새끼들이 학교에 진짜 너무 많아요."
299646,2021,3,남성,개추좀눌러볼까?
299718,2021,3,지역,진짜 ㅈ같은 동네였네
299893,2021,3,여성/가족,흠...참신한 접근이네 사실 인싸세계 보다 더 위계질서가 철저한 곳이 아싸세계니까...오히려 아싸세계에선 인싸들이 장난이라도 쳐주면 보다 높은 계급으로 인정받기도 하지 불가촉천민급은 아니니까
299932,2021,3,인종/국적,누구보다 인종차별에 예민하면서 누구보다 차별적 표현에 거리낌없으신 분들ㄷㄷ
300003,2021,3,연령,애초에 나이쳐먹고 거기 상주하는것부터가
300015,2021,3,남성,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 개추를 벅벅
300027,2021,3,남성,그냥 개추를 벅벅 누르는중ㅋㅋ
300178,2021,3,여성/가족,새끼 낳으면 바로 고대생 하자 ㅠㅠㅠㅠㅠ
300353,2021,3,여성/가족,"애초에 합리적인 접근 자체가 아니라 지 하고 싶은 혐오발언을 되도 않는 현학적 수사들로 포장해서 낸 게 그 논문이고 그걸 통과시켜준 학회 수준부터가 최소한 여성학계라는 곳의 분별력, 학문적 사명감이"
300356,2021,3,여성/가족,없다는 건데 뭔 학문적 가치임 ㅋㅋㅋ 한국 여성학계는 학문이라고 부를만한 역량도 지능도 갖추어야 할 자세도 없는 게 드러난 거 아님?
300362,2021,3,성소수자,"고맙고맙ㅋㅋ 나도 1~2학년 때 퀴어, 여성운동 관심 많았고 꽤 적극적으로 참여했었는데, 운동이전에 학문적인 근거와 명분을 찾자는 주장에 내가 남자라서 그런 신세 좋은 소리 할 수 있는 거란 말 듣고 그때 마음 상해서 지금은 거리두고 지켜만보는데, 진짜 소수자의 권리를 위해 노력한다기보단 소수자라는 명분으로 이권 챙기려는 권모술수에 안타까움이 커 ㅠㅠ"
300380,2021,3,남성,"@익17 위에서 내 의견에 대해서는 언급했지만, 영유아들은 기울어진 운동장의 또 다른 피해자라고 나 역시 생각하고, 그러한 피해자들을 대상으로 적절한 표현인가에 대해서는 나도 회의적인 입장이야. 다만 논문 저자의 학자적인 양심과 학문에 대한 태도를 신뢰한다는거야. 학자적인 양심과 학문에 대한 태도를 신뢰하였기에 보겸이 제기한 의견에 대하여 일관된 무책임한 태도를 보이는 것에 큰 실망을 한 것이고. 논문을 읽어보면 알겠지만 논문의 저자는 너와 내 생각과는 다르게 영유아들을 피해자라고 규정하기보단 잠재적 가해자로 규정하는 스텐스를 취하고 있어. 그러한 스텐스와 한남유충이란 표현은 논리적 일관성을 갖고 있다고 볼 수 있고."
300382,2021,3,연령,경제성을 왜 논하는지 모르겠다는거 자체가 코미디임. 애초에 포스트모더니즘식으로 이말도 맞고 저말도 맞아는 다분히 이상론적일뿐 현실적으론 생산성 . 니말도 맞고 내말도 맞으면 동네 틀딱할배가 펼치는 치매소리도 차별없이 동등하게 학문적인 가치를 가져야됨ㅋㅋ 근데 현실적으로 그게 되냐고ㅋ 결국엔 그래서 유효하게 작용하는 기준이 경제성이 되는 거고. 이것도 맞고 저것도 맞으면 가장 도움되는 걸 하는게 현실적이겠지. 애초에 포스트모더니즘 중 상당부분이 걍 남돈 타서 연구하는 사람들의 안일한 상대주의로밖에 안 보임 그런면에서..
300385,2021,3,인종/국적,"너무 포스트모더니즘에 매몰된 주장 같은데.. 철학자든 사회학자든 발은 땅에 붙어있고, 선은 어디에나 존재한다고 생각함. 돈미새충의 발생학: 유대경제성의 불완전변태과정. 하일히틀러. 이거랑 뭐가 달라"
300393,2021,3,남성,포스트 모더니즘이라고해서 그 뿌리도 명확하지 않고 아무말이나 할수있는게 아니라는거같은데? 그동안 한남을 충으로 비유하기까지 어떤 학문적인 과정도 없었고 단지 개인의 주장만 있을뿐이니까. 그리고 뒤에 히틀러이야기는 학문이라는 껍데기를 한 페미나치 선전도구라는 말이지뭐
300395,2021,3,여성/가족,그냥 소위 여성사회학이니 뭐니 하는 것들 자체가 학문이 아님 자신의 필요 이전에 그럴 권리가 있는 지 생각해봐야는데 그러지도 못함 ㅋㅋ 합리적 사고가 아니라 자신의 욕구를 정당화할 현학적인 말들만 쏟아내는 게 여성학 아닌가?
300402,2021,3,남성,한참 보이루~ 표이루~ 유행하다가 ㅂㅈ+하이루라고 억까당해서 일반인들도 못쓰게되고 보겸이미지 반이상은 아마 이거때문에 조져졌지.. 애초에 몇년동안 보겸 하나붙잡고 여성혐오 한남충으로 물어뜯어서 이미지조지고 혼자남겨놓고 평소에 이미지가 안좋았다? 에라이ㅋㅋㅋ
300418,2021,3,여성/가족,저게 페미의 실체임
300425,2021,3,여성/가족,이거 이후로 난 걍 ‘페미니즘’ 이제 더 이상 존중 절대 안하기로 맘먹음
300431,2021,3,여성/가족,그게 페미의 숙명..
300432,2021,3,여성/가족,페미니즘이 사회적 이슈로 부상한 이후로 계속해서 실질적 피해를 당하는 사람들이 나오는데 내일은 그게 내가 되지 않을거란 보장이 있을까? 넌 n번방 사건 터졌을때도 신경 끄고 살면 되지 않나 하고 반응 했음?
300450,2021,3,여성/가족,페미한테 뭘 바래
300612,2021,3,여성/가족,ㄹㅇ 페미들이 원하면 다 해주는 세상 좆같다
300684,2021,3,인종/국적,애초에 외국인들 돈 빨아먹을라고 만든 학부를 저점수 맞고 간다는건 참ㅋㅋ 웃음만 나오네 세계 3차대전 일어난다는 울아빠 안목이 더 정확할듯
300685,2021,3,인종/국적,외국인들 돈빨아먹으려고 만들었다는건 니 뇌피셜이고. 그렇게 치면 학비 제일싼 문과대 사과대가 제일 혜자니까 제일 좋은단과대네
300696,2021,3,남성,"???: ""에이 냄져가 쪼잔하게..."""
300702,2021,3,여성/가족,남자화장실에 대변기+소변기수가 여자화장실 변기보다 많다고 있는걸 철거하는 나라에서 뭘바람 ㅋㅋㅋㅋ
300709,2021,3,여성/가족,페미 모순..
300714,2021,3,여성/가족,원래 페미들 자칭 스윗양남식 여혐당하는 거 좋아함
300718,2021,3,여성/가족,계집년이랜다...ㅋㅋㅋㅋ 여자들은 너같이 말하는 사람 혐오하니까 걱정 ㄴㄴ
300729,2021,3,성소수자,서성한 진짜..개한심해....
300839,2021,3,지역,쟤 걍 원주출신 소변생인듯
300862,2021,3,기타 혐오,몇년전 수능성적/고등내신으로 남 깎아내리고 스스로 잘났다 자위하는 사람들은 자기가 연대까지 와서 내세울 게 ㅈ도 없어서임. 도 그거 알잖어 기운내고 그런 소수의 찐따들 말에 휘둘리지 마
301020,2021,3,인종/국적,아오 눈깔 자동완성으로 조센징으로 읽었네
301426,2021,3,여성/가족,연애로 극단 여성우월주의 혼내주자!
301443,2021,3,여성/가족,너가 좀 늦게나왔어야했는뎈ㅋㅋ 페미들 ㅈㄹ다하고 응 느그식 논리야 했어야 사이단뎈ㅋㅋ
301446,2021,3,여성/가족,페미니즘 -> 여성우월주의 페미니즘 한남 -> 한녀 남성 -> 여성 (vice versa) 이것만 바꿨는데 효과 엄청나네요
301447,2021,3,남성,???: 한남은 사회적 강자니까 이런글 쓰면 안됨
301451,2021,3,남성,이제 한남은 혐오발언취급도 아니네 ㅋㅋㅋㅋㅋ
301457,2021,3,여성/가족,미러링인걸 모르고 읽었을때는 악에 받친 모쏠아다 야갤러 보는 것처럼 드러우면서도 안쓰러웠는데 페미니스트들도 그런 존재일까..? 물론 후반부에선 저지능과 땡깡의 색채가 두드러지긴함
301461,2021,3,남성,근데 한남한녀 단어를 현실에서 쓰는 사람이 있나...?
301470,2021,3,여성/가족,40대-60대 기득권층에서 여성의 유리천장은 아주 하고 여성에 대한 구직시장의 어드벤티지도 필요성을 인정하지만 지금수준은 과도함
301492,2021,3,여성/가족,"그리고 페미니스트들은 알아야되는게, 정치질에 당하고있는 부분도 있음.. 페미니즘은 속칭 좌파에 의해 과부화된 경향이 있음. 여성 표 얻으려고...성찰없이 그걸 따라가는건 멍청한짓임. 뭐가 옳고 그른지 성찰해"
301494,2021,3,인종/국적,"일단 첫째로 흑인 인권운동을 하는게 잘못은 아니지만, 흑인 인권운동을 한다고해서 몰윤리적인 행동까지 정당화되진 않음(ㅈㄱ해~ 이런거) 2. 흑인 인권운동이랑 정도의 차이가 있음. 흑인인권은 전 연령에 걸친거지만 여성인권은 40대 이상은 문제가 심하자고 30대 초반 아래로는 많이 개선됐다는걸 알아야함(얼마 안되긴 함) 이정도로 치우쳐질 필요는 21/03/20 13:41"
301496,2021,3,인종/국적,흑인인권운동한다고 백인소상공인 가게 불태우고 판데믹와중에 흑인인권집회'만' 허용해주고 높은 범죄율에 신경안쓰는건 잘못된거지 ㅋㅋ 그런짓해놓고 '흑인인권운동이니까 반대하는 사람들 다 뻐킹 레이시스트임' '왜그러는진 알겠는데 취지는 좋은 운동이니까 이해좀 ㅎㅎ' 하는게 말이 된다고생각함?
301498,2021,3,인종/국적,"익3아 흑인인권운동으로 LA 폭동 때 총기로 죽은 한인들은 뭔죄임, 그리고 흑인인권운동한다면서 황인 무시는 왜하는거, 취지가 좋으면 옐로우몽키는 당해도 좋은거임?"
301499,2021,3,인종/국적,익3: 흑인인권운동으로 백인에게 다소 피해가 생겼다고 흑인인권운동이 잘못된건 아니지 않니?
301503,2021,3,여성/가족,이런 페미니즘을 극대화시키는게 이대성신여대숙대 이런 대여초집단인 것 같음
301505,2021,3,여성/가족,사실 여대 폐지해야되는 1순위가 이거임 ㅋㅋㅋ 그냥 반사회세력 양성소됨
301510,2021,3,여성/가족,애초에 요새 20대 남자들은 다 성평등 교육받고 성평등 담론에 익숙한 사람들이야. 성 불평등은 40대 이상 50대 이상에 해당된 경우고 요새는 오히려 남성이 차별받는 경우가 많은데 차별비용이니 이상한 용어 만들어가면서 20대 남성응 핍박하는거지
301517,2021,3,여성/가족,가만히 있어도 여성에게 이득되니까 자정작용을 안하는거라고 생각함. 결국 어떻게해서든 페미니즘으로 이득보잖음. 이게 되는데 누가 포기를할까 ㄹㅇㅋㅋ
301520,2021,3,여성/가족,페미니즘에서 남자만 군대에 가는것을 해결할 생각이 없으면 절대로 남자들에게 을 얻을수가. 20대 남자와 20대 여자가 서로 자기들이 피해자라고 주장하는데 대가 형성될리가 없지
301523,2021,3,남성,"남자들은 페미니즘에 많이 동감했어~ 지금도 많이 동감하고. 다만 20대-30대초반 남성은 그 피해가 심해가지고 지금 페미니즘의 ㅍ만 나와도 싫다고 하는거고. 뭣보다 그건 정의의 문제를 떠나서 지금 ㅈㄱ해~ 한남유충논문 이런게 나오는데, 그게 일베나 다를게 뭐가있어.. 그리고 그런걸 옹호하는거도 일베옹호자나 다름없다고 느끼찌"
301527,2021,3,여성/가족,"그래 그런 개인이 있을 수 있지~ 근데 집단 정체성은 결국 공격적인 페미니즘이 형성됐잖아. 그게 담론의 주요 행위자 아냐? 같이 함께 하고 나아가자 하는데, 남자들은 페미니즘의 알맹이에 을 한 적이 있지만 페미니즘은 남자들의 어려움에 을 한 적이 없어~ 과거에나 가부장제의 남성에 대한 굴레에 대해 논의를 했지 그 후에 카르텔화되면서 무조건적인 남성배척,혐오와 여성중심주의를 키워나갔고, 내가 주요 비판하는 점은 그 과정속에 자정작용을 통해 그게 해소되지 않은거고."
301538,2021,3,여성/가족,"남자들은 페미니즘의 사상적 지향점에 반대하지않아~ '여성 인권 향상'은 옹호하지. 근데 지금의 한국 페미니즘을 싫어하는거야. 정의로운 세상을 만든다? 당장 취직 어려워지고 누군가가 2년 군대에서 썩고왔는데라고 말하면? 그런 고생을 바보짓을 만들어버리는데 누가 사상에 관심을 기울여~ 그렇다면 건강한 논의를 위해 페미니즘 진영에서 남자들의 고충을 고려를 하나? 그게 아니란게 제일 큰 문제지~자기들 할말만 하는데, 그게 5년이 넘어가는데 어떡해"
301540,2021,3,여성/가족,그래 ㅋㅋ 그렇게 협력을 옹호하는 사람이 있으면 가서 주류를 이끌고 있는 사람들하고 가서 싸우면서 자정작용을 하라고 너네 페미니즘이 잘못됐다~ 자꾸 혐오와 갈등을 불러들이는 이들이 주류가 되니까 남자들은 페미니즘의 ㅍ자만 들어도 화들짝 하는거 아니야~
