,year,month,label,sentence
11600,2022,4,여성/가족,여자는 평~평상타 이상만 돼도 솔직히 대시 ㅈㄴ 받더만
11683,2022,4,여성/가족,"군생활 엿같은거, 부조리 당한거 여자한테 당한거야?"
11684,2022,4,여성/가족,"뭐만하면 군대 얘기 꺼내서 에타여론으로 찍어누르면서, 여자들은 말도 못해고 쳐맞게만 하는게 맞는거야?"
11685,2022,4,여성/가족,방구석 에붕이들이 하는 짓이 페미 패악질이랑 다를게 뭐야?
11687,2022,4,여성/가족,이런식으로 온라인에서 깽판치면 페미니즘 백래쉬처럼 우리도 당하는 날이 올거여
11702,2022,4,여성/가족,외모 신경 쓸 때랑 안 쓸 때랑 주변 여자들 대우 차이가 확 심해지네
11761,2022,4,여성/가족,핫게에 그 커뮤펌은 좀 남자가 썼나 싶을 정도로 공감 안되고 현실감 떨어져서 현직 여대생으로 한번 써봄
11819,2022,4,기타 혐오,이 ㅅㅂ놈의 군대는 코로나 확진자 계속 나오고 있는데 오대기랑 훈련 강행해서 확진자 계속 나오고 애꿎은 병사들만 하루에 근무 몇시간씩 추가로 서고 보장 1도 안해주고 진짜 ㅈ같다 이 ㅈ같은 보여주기식 ㅂㅅ부대
11905,2022,4,인종/국적,와 개시발 ㅋㅋㅋ 내가 진짜 중국인들 못배워처먹은건 알았는데 상상을 초월하네 (*반려동물주인들 주의)
11906,2022,4,인종/국적,중국에서 코로나 걸려서 격리되는 주인 개를 때려죽임
11911,2022,4,인종/국적,중국인들 평균 수준 진짜 알만하다 ㅋㅋㅋㅋㅋㅋㅋ
11935,2022,4,여성/가족,남녀 정신병 걸렸을때 주변 반응 차이.jyp
11957,2022,4,여성/가족,여자는 굳이 못생긴 남자를 잘생겼다고 잘생긴 남자를 못생겼다고 할 이유가 없음
11960,2022,4,여성/가족,"흔한 농담으로 남자들이 ""걔 기생오라비 같이 생겼어 별로야""라고 말을 한다면 여자 입장에서는 당장 소개해달라고 하는 게 좋다."
11986,2022,4,여성/가족,여자들은 진짜 못생긴애한테는 상처 받을까봐 못생겼다고 말 안 함
12023,2022,4,남성,"도태되고 흔적도 없이 사라지는 저 수많은 수컷 곤충들, 물고기들, 토끼, 노루, 사슴, 온갖 동물들."
12137,2022,4,여성/가족,소개란에 '82년생 김지영에 대한 세계의 연대' 이지랄하고 있던데
12138,2022,4,남성,예스24도 한남 사건 땜에 걸렀는데 다른데도 다 똑같아서 한남충들은 책 읽을려면 답이 없어
12272,2022,4,기타 혐오,조민 병신이면 개추
12300,2022,4,기타 혐오,진짜 분명 연대 좆간지였는데
12375,2022,4,기타 혐오,학교 하는 꼬라지가 너무 재수 없어서 짜증남
12406,2022,4,기타 혐오,"보직 대부분은 사회 나가서 도움 안되고, 봉급은 최저임금도 안돼서 사회에서 알바하는 것보다 돈도 안모이고, 신체적, 정신적 스트레스는 엄청 받고, 제대로 된 대우도 못받고..."
12483,2022,4,남성,"못생기고 능력있는 남자,"
12484,2022,4,남성,못생기고 능력 없는 남자
12487,2022,4,남성,"못생긴 능력있는 남자는 퐁퐁남취급,"
12488,2022,4,남성,못생긴 능력없는남자는 걍 언급되지도 않는 도태남으로 취급
12491,2022,4,여성/가족,+ 남자는 능력 여자는 외모지 하는 남자들에게 역으로 물먹이는 비판
12492,2022,4,여성/가족,+여자는 시집만 잘가면돼 하는 생각에 대한 비판
12508,2022,4,남성,20여30남 사태에서 역겨운건
12509,2022,4,남성,정작 20남30여 였으면
12519,2022,4,여성/가족,ㅋㅋㅋㅋ27 여잔데 여기서 20대 후반 여자 후려치는 거 엄청 많이 봣는데
12536,2022,4,여성/가족,근데 여자들 20대 초중반에 인기 몰리고 황금기인 건 맞잖아
12539,2022,4,여성/가족,너네 황금기 때 남자들은 졸라 호구짓하고 있었다구 ㅜ (맞음 내 경험임)
12569,2022,4,성소수자,나이키 덕후들 + 3년째 비대면하는 선배님들 + 우연찮게 그 시간에 신촌 수업있는 학생들 + 그냥 친구들이랑 신나서 받으러온 학생들
12604,2022,4,성소수자,"Our April Issue is out! Check out our article on the corrupted cycle of figure skating. Read on to learn more about the Underwood International College’s first cooking club, Yonsei’s new e-sports course, and hear from Jongsuk Jeong’s experience working as a district attorney."
12607,2022,4,성소수자,The Yonsei Annals on Facebook: facebook.com/yonsei.annals/
12608,2022,4,성소수자,The Yonsei Annals on Instagram: @theyonseiannals
12609,2022,4,성소수자,#YonseiUniversity #Yonsei #TheYonseiAnnals #TheAnnals #연세대학교 #연세대 #연세애널스 #애널스 #한국
12626,2022,4,성소수자,"[Y-Vlog] In this episode, Choi Jo-Viviane documents what she spends in a week, as a Yonsei University Student living alone in Seoul, South Korea. Tag along in her week!"
12635,2022,4,성소수자,#YonseiUniversity #Yonsei #TheYonseiAnnals #vlog #Yvlog #filming #studentlife
12673,2022,4,여성/가족,1. 여성의 권리는 인권이다
12841,2022,4,연령,1. ㅠ 이거 없으면 말을 못함. 아재들한테는 말줄임표(...)가 있다면 요즘 애들은 ㅠ임. 거의 마침표 급으로 쓰는데 그냥 말해도 될 거를 남발을 해서 써대니 좀 짜증남.
12855,2022,4,성소수자,기간과2 퀴즈…나만 좀..매우..많이..심각해..? 이젠 기간과 퀴즈에 희망을 버림..
12865,2022,4,남성,잘생긴 남배우들이 중요씬 차지함. 결국 뷰티아웃사이드
13006,2022,4,남성,작뚱남은 주말에 뭐함?
13010,2022,4,기타 혐오,군대는 세상에서 제일 ㅈ같은 곳이다
13018,2022,4,기타 혐오,군대는 세상에서 제일 ㅈ같은곳이다
13046,2022,4,연령,롯데월드 급식 양아치도 아니고 뭐하는거냐
13079,2022,4,인종/국적,일본 멸망한거 기분 좋으면 개추 ㅋㅋㅋㅋㅋㅋ
13111,2022,4,지역,레스토랑/술집은 손님이 7시 이후부터 급격하게 몰린다는 것을 아시나요?
13114,2022,4,지역,7시 전까지는 전체 테이블의 10% 이하만 차더라구요.
13213,2022,4,연령,오늘 공부하러 학교 온 틀딱임
13246,2022,4,기타 혐오,이준석이 여기 언급하니 민주당에서 어떻게 장애인차별하냐고 바로 컨택하고 지지해준 시민단체임.
13261,2022,4,지역,고학번 배부 5시에서 7시로 바뀜
13489,2022,4,여성/가족,아는오빠가 만우절이랍시고 카톡으로 이상한드립
13506,2022,4,기타 혐오,중입자치료센터 개같다
13530,2022,4,여성/가족,우리과 여자애들 다뒤졌다
48,2022,5,기타 혐오,경기 보는데 팬들 싸우는거보면 정신병겜맞긴함
73,2022,5,기타 혐오,다 떠나서 롤=정신병겜은 인정 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
102,2022,5,종교,신촌이 젊은대학생들 방패로 이상한 사상 많이 홍보함ㅋㅋ 사이비 종교도 많고 조심해야됨
180,2022,5,여성/가족,"아이돌 팬덤들 심미안이 미개하고 멍청하다는 거를 돌려말하는 거잖음. 그냥 잘생기고 예쁜거 뿐인데 예술적으로 뭐가 있는듯이 올려치는게 꼴보기 싫다고. 멍청한 대중이 불만인걸 뭐 어떡함. 그거 예술적이지 않다고 설교하면 빠돌이 빠순이들이 ""이사람은 얼굴은 아름답지만 노래는 구려요"" 라고 하겠음? 아이돌 자체가 우상이란 뜻이고 신격화가 어쩔 수 없는건데 해결책이 머가있음."
199,2022,5,여성/가족,라이브 못해서 립싱크만 주구장창 하는 각종 남돌 여돌 빠순빠돌이들 몰려오겠네
263,2022,5,인종/국적,아 혹시 중국인이야?
298,2022,5,인종/국적,중국인 멤버가 “에스파 라이브해욧!!” 이것만 안했어도 이정도는 아니었을듯
312,2022,5,성소수자,걍 닮은애들 모아서 댄스곡4개 시킨거랑 차이1도 없는데 앜랔 안불렀으면. 끝나고 그다음 악뮤한테도 민폐던데
357,2022,5,지역,백제의 수도이자 충남의 자랑!
369,2022,5,여성/가족,시간 남는 아지매미들이 저런거나 하는거지 뭐 ㅋㅋ
391,2022,5,인종/국적,짱깨는 씨발노인정;
476,2022,5,남성,"못 생긴 여자도 성범죄 대상이 되는데, 못 생긴 남자는 알페스가 안 팔린다라... 이중잣대 심하네"
478,2022,5,기타 혐오,같은 트위터 괴물들이 에타에 존재하고 추천받는것부터 한심. 자기들만의 세계에서 기어나오는거 너무 싫음
487,2022,5,기타 혐오,익5 지능 자체가 떨어지는듯. 이런애가 입학할 정도로 우리학교 수준 낮아진줄 몰랐다
492,2022,5,인종/국적,ㅋㅋㅋㅋㅋㅋㅋ 짱개들 교과서에 아헤가오를ㅋㅋㅋㅋ
506,2022,5,종교,"이거 진짜 ㄹㅇ이다 먹방/일상 브이로그 보고 음식 집착, 식욕 엄청 생겼다가 끊으니까 자연스레 없어지더라"
519,2022,5,종교,먹방만 하루에 5시간씩 봄ㅋ
559,2022,5,남성,쟤들은 남자들이 저렇게 해서 별로인듯
636,2022,5,남성,사회 통념상 남캐에게 가해지는 성희롱 보다 여캐에게 가해지는 성희롱이 더 빡세게 처벌 받을 것 같지만 법안 발의 자체는 의미있지
673,2022,5,지역,06년 4강은 쏙 빼네 역시 그짝
790,2022,5,기타 혐오,정보) 나치는 빨갱이들 때려잡았다
799,2022,5,인종/국적,욱일기가 뭔 문제냐는 서양애들도 딱 저런 마인드이겠지?
852,2022,5,성소수자,본인이 동성인 친구도 이성인 친구도 없는 아싸면 개추 일단 나부터
1007,2022,5,남성,못생긴 남돌 봄?
1008,2022,5,남성,방탄이 한남콘 얼굴이어도 빰?
1009,2022,5,인종/국적,서양 남미 애들이 한국 남돌 여돌 예쁘고 잘생겨서 빠는거라 생각?
1011,2022,5,인종/국적,서양 남미 애들이 k팝 빠는애들은 ㅎㅌㅊ가 빠는거잖아 상위권 넘볼 수준 안되는거 아니까 힙스터처럼 빠는 심리인데 ㅋㅋㅋ
1013,2022,5,남성,딱 찐따남자들이 7의여자 찾는거랑 비슷한 건데
1015,2022,5,인종/국적,씹덕애니만도 못한 마이너 문화 맞는데 뭔 한국인만 깎아내려 ㅋㅋ
1020,2022,5,남성,너드문화인건 팩트인데; 남돌이 남성성을 사실상 포기하고 있어서 별수없는듯
1021,2022,5,인종/국적,객관적으로 볼 필요가 있는게 K팝을 빨아제끼는 외국인들이 그나라 그 문화에서 주류 인구가 아님… 사실상 메인 문화에 잘 못 섞이는 사람들이 유튜브나 온라인으로 다른거 접하다가 유입된 사람들이 많지ㅋㅋㅋ외국에 살다온 사람들은 다 할듯
1057,2022,5,지역,저 중에서 적어도 리쌍은 해체되서 안나옴.
1136,2022,5,연령,틀딱이라고 놀리는거지 뭐 ㅋㅋㅋㅋㅋㅋ
1153,2022,5,연령,40대가 죽어야 20대가 산다 이런건가
1157,2022,5,연령,"그니까 인구수 먹고 들어가야하는데, 40대만 조지면 그나마 숨통 트이니까 40대 조져야하는데 인구수가 많아 그나마 다행인건 민주당이 삽질한다는 거"
1160,2022,5,연령,그래서 할매할배2030들이 다같이 국힘 지지하는게 줜나 웃긴 상황임
1161,2022,5,연령,40대가 투표권최다라 나라 망할때까지 자기 입맛 맞는 정부 뽑을건데?
1173,2022,5,인종/국적,40대 짱깨설
1174,2022,5,연령,40대가 투표권최다라 나라 망할때까지 자기 입맛 맞는 정부 뽑을건데
1212,2022,5,기타 혐오,조현병이누ㅋㅋ
1215,2022,5,기타 혐오,"본인도 그런 케이스었음. 정신병자같이 2,3년 지냈음. 그럴땐 트리거가 될만한 행동이나 상황에 노출을 자주 하는 것도 도움이 될 수 있음. 초창기 상담해준 박사님 말 따라서 꾸준히 하다보니 조금씩 풀리긴 했음. 뒤늦게 풀려서 다행이긴 한데 약도 전혀 안듣고 지내야 햇어서 너무 괴로웠음. 무슨 죽을 병에 걸린거 같은 느낌만 매일 들면서ㅠ사는게 사는거 같이 않았음. 나도 어떻게든 버텨내고 있으니 현명하게 잘 이겨냐보길 바람."
1221,2022,5,기타 혐오,군대가 걸러준게 천만다행이네
1277,2022,5,남성,남자 하는 꼬라지 보면 가정교육 수준이 보이지 않냐?
1296,2022,5,성소수자,"그런 각서를 쓰면서까지 만나고 싶었어요..? 외모가 엄청 뛰어난것도 아니고, 능력도 없고, 저거를 막을 정도의 성품도 안되고, 그 부모는 뭔가 심히 뒤틀려있는데....?"
1404,2022,5,성소수자,지금이었으면 한국 비하 + 동성애자 비하 라고 욕 먹었을 듯 ㅋㅋ
1412,2022,5,인종/국적,근데 요새여도 문제될만한 일 아니냐.. 한국인 종특 자체를 욕해버리니 뭐 갑질이니 그런 인성 문제보다 더 불편하게 느껴짐
1441,2022,5,여성/가족,ㅋㅋㅋㅋㅋㅋ 하다하다 이쁘다니까 미친놈이라 하네 미친년이
1442,2022,5,여성/가족,미친년ㅋㅋㅋ
1443,2022,5,남성,언냐 한남이 쳐다보는게 불편해? 나두그래 퓨ㅠㅠㅠ 난 아무도 봐주지도 않는데.... 아무튼 성희롱임 ㅠㅠ
1647,2022,5,남성,한국 사회는 그런 남자들을 도태남이라고 가스라이팅 하기로 했어요 ㅎㅎ
1710,2022,5,여성/가족,K아줌마들은 암표50만원이라도 구해서오신다
1712,2022,5,여성/가족,수상하게 아줌마들이 많은 연세대
1742,2022,5,여성/가족,진심 페미 1도 생각 안하고 여대에 어울릴것 같아서 한소리임
1750,2022,5,연령,ㄹㅇ.... 이정도 반응급은 아닌 것 같은데.... 늙은이들이 댓글다나
1752,2022,5,연령,안 좋아하면 늙은이 만드는 클라스 ㅋㅋㅋ
1769,2022,5,인종/국적,한국이 여성 안전 최악이라고 하던 애들 있던데 걔네는 인도네시아 가고 인도네시아 사람들이 우리나라 오면 되겠당
1779,2022,5,남성,자취남 재밌어
1853,2022,5,여성/가족,개딸이 개같이 따먹기 줄임말임ㅋㅋ
1858,2022,5,인종/국적,"민주당 지지자 실존하긴 하는데, 인터넷 유저들 대다수가 조선족/중국 출신 개많음. 이번에 nsc관련 허위사실로 고발하려고 보니까 소재지 ip가 중국으로 나오는 경우가 엄청 많았음. 저 개딸들 중에서 절반 정도 중국인일거라고 확신한다"
1934,2022,5,성소수자,내가 일부러 글에 남녀 구분 안해놈. 왜냐면 남자도 마찬가지니까ㅋㅋ 187에 근육질 남고딩이 섹시하겠냐 성인이지만 168에 보통 체형이 섹시하겠냐?
2015,2022,5,기타 혐오,주로 정신병 있는 애들이 그럼 ㅇㅇ 아무리 살살 닫아도 ㅈㄹ
2016,2022,5,여성/가족,이거 ㄹㅇ 임 ㅋㅋㅋㅋㅋㅋㅋ 독서실 다닐때 어떤 정신병 있던 여자애가 돌아다니면서 여기저기 계속 주의줌 진짜 조용했는데 자기한테는 무슨 소리가 들리나봄ㅋㅋㅋㅋㅋㅋ
2018,2022,5,기타 혐오,얼마나 살살 닫는데? 아니 근데 진짜 소리 안 나게 닫을 수 있는데 굳이 소리 나게 닫아서 방 울리게 하면 진짜 스트레스 받아 난 그리고 애초에 내가 문 소리 아예 안 나게 닫는 편이라 내로남불도 아니라 생각하는데 대체 어떤 사람을 경험 했길래 피해 입어서 조용히 좀 해달라는 사람을 정신병자로 만드는 거임?
2019,2022,5,기타 혐오,공동체 생활 하면 최대한 피해 안 끼치려고 하는 게 상식 아닌가? 왜 피해 입혀놓고서 당하는 사람을 정신병자로 만들지?ㅋㅋㅋ 이해 안 가는데 집에서 남한테 피해주지 말라는 거 못배웠나?
2038,2022,5,지역,군산 조오치
2072,2022,5,인종/국적,시민권자 영주권자는 그냥 거의 프리패스임ㅋㅋ 미국인들 대학원 진짜 안감... 기업들이 워낙 짱짱해서
2184,2022,5,남성,돼지남사랑해!!!
2185,2022,5,남성,돼지남 파이팅!!
2186,2022,5,인종/국적,ㅌㅋㅋ작뚱남이랑 말투 똑같앜ㅋㅋ
2194,2022,5,여성/가족,문빠랑 별개로 페페 닮은 문재인이 뭐가 잘생겼다는건지 이해불가
2195,2022,5,여성/가족,문크년 ㅈ같긴 하지만 그나이에 그정도면 잘 늙은거임
2196,2022,5,여성/가족,문빠는 문재인을 잘생겨서 뽑았어용 거리는 무뇌 무지성이라 투표 그따구로 하지마라 욕을 쳐먹는거고 김건희 예쁘다고만 하는게 뭐가 문제가 되냐 ㅋㅋㅋㅋㅋㅋㅋ
2236,2022,5,남성,양동근뺀 남자는 듣보 맞는듯
2240,2022,5,성소수자,"근데 트짹이들이 말같지도 않은 패악질 부리는게 꼴보기 ㅈ같고, 그게 유저들의 주류 여론인줄 알고 수용해버린 한섭 운영도 ㅈ같음."
2243,2022,5,기타 혐오,트짹=정신병
2245,2022,5,인종/국적,트위터 이상한 애들은 딱 중국인이 테러하는 것처럼 함.... 진짜
2278,2022,5,연령,할배 글내려 ^^
2311,2022,5,기타 혐오,의대도 수시충들 넘쳐나는데 뭘
2317,2022,5,기타 혐오,의대 올려치기 심하네 ㅋㅋㅋㅋ 개웃기네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2325,2022,5,연령,재작년에 학교다니던 틀딱은 그때 잉치킨 맛있었는데.. 변했나
2522,2022,5,기타 혐오,민노총은 진짜 ㄴㄴ임.. 저번에 택배 파업할때 일하겠다고 한 직원 차량 브레이크 라인 잘라놓기도 했고 정상은 아님. 노조는 있어야 하는데 민노총은 진짜 없어져야돼
2524,2022,5,기타 혐오,민노총 끼면 악으로 깡으로 무시해야 민노총이 약해지지
2532,2022,5,기타 혐오,그냥 노동자측이랑 협상해서 들어주고 민노총은 다 쫒아내는걸로 조건걸어라
2550,2022,5,여성/가족,꼴페미식 배려와 꼴페미식 평등
2566,2022,5,여성/가족,페미니즘 징징이들 양성평등 거리지만 그냥 뷔페니즘인 경우가 99퍼인 듯
2567,2022,5,여성/가족,양성평등을 논하지만 그 이면의 불평등한 의무의 관계에는 입을 싹닫는 ㅋㅋ
2569,2022,5,여성/가족,"꿀통은 무한정 빨고 싶고, 부족한건 더 가져가고싶고… 우리는 이걸 뷔페라고 부르기로 했습니다"
2570,2022,5,인종/국적,ㅋㅋ 이래도 갓양남인지 궁금하네
2594,2022,5,여성/가족,반일 트페미들이 빼액대서 앞으로 일본풍 의상 '그 서버'에는 출시 안합니다
2599,2022,5,여성/가족,근데 반일 트페미들이 게임의 주 이용층 맞긴 함? 몇퍼센트를 차지하길래 이렇게 즉각적으로 반응해주는거야??
2606,2022,5,연령,요즘 애새끼들이 미쳐돌아가는 이유는 부모들 가정교육 때문임
2615,2022,5,기타 혐오,밑에 써있는건 걍 학생수가 30명이어도 당연히 했어야 하는거고.. 초등학교 교사들 애들이 자기 의사표현 명확히 못하고 판단능력 떨어지니까 좆같이구는거 한두가지가 아님 나이먹고 되돌아봤을때 이해되는거지 진짜 개땡보직이고 일 존나시켜야함
2643,2022,5,기타 혐오,ㄹㅇ 카드팔이 보험팔이 하면서 거절하면 학부모랍시고 강요에 갑질까지 하려들거 생각하니 끔찍
2646,2022,5,여성/가족,진정한 패미니스트
2647,2022,5,여성/가족,저게 뭔 진정한 페미임 저 사람은 그냥 능력있는 사람임 애초에 페미에 진정한게 어딨어 이미 내로남불 후안무치 무소불위의 권력추구 대한민국의 암덩어리 세금횡령루팡 집단으로 변질됐는데
2648,2022,5,여성/가족,열심히 살아서 장관 후보자 됐더니 갑자기 페미됐네ㅋㅋㅋㅋ
2664,2022,5,인종/국적,사대없어도 교육부 하드캐리ㅋㅋ고맙네
2711,2022,5,인종/국적,"다 하는데 사전죄, 전쟁위기 고조, 외교 관계 같은 헛소리 하면서 러시아 편드는 애들은 국적이 의심됨"
2728,2022,5,인종/국적,누가 이근 좋아한대? 한국인이 이 와중에 은근슬쩍 러시아편들고 중국편드는 이근 까는 척하면서 동조하는 애들 다른 이근 까는 글에 많아서 그렇지. 이근 ㅈㄴ싫어해. 러시아를 더 싫어하는거지
2749,2022,5,남성,자취생은 역시 딸기골
2753,2022,5,기타 혐오,그리고 새내기라잖냐..뭘또수삭방까지 걸어서 꼽을주고 그냐 참..마음도 거지가 되지는 말자 우리
2816,2022,5,기타 혐오,위에선 고덕 평택 삼성 숙노햇다면서 여기서 4대보험 가입 안시키고 일을 시킬수가  ㅋㅋㅋ 대기업 산하 노가다라서 ㅋㅋ.. 그냥 가난코스프레 하는 글임
2859,2022,5,남성,얼평 뿐만 아니라 한남이라 싫다는 애들도 있었는데??
2861,2022,5,남성,아 한남 잘 나가는 게 싫다고 한 것도 있었구나 그거 까먹었었어 그거면 뭐ㅇㅇ
2862,2022,5,여성/가족,근데 진짜 페미들은 여자를 꽃에 비유하거나 이쁘다하는것도 성차별이니 뭐니 하면서 하면안된다고 해놓고 왜 지들은 아무렇지도 않게 혐오하고 얼평하는거임?
2863,2022,5,성소수자,남자들은 여자들이 화사 섹시하다거리고 누구한테는 복장검열하고 난리법석이면서 화사한테는 언니 섹시해요 올려치기 하니깐 남자가 보기엔 못생이다 이러는거고 쟤네는 그냥 남자가 잘나가니깐 꼴보기 싫다 이거짆아 ㅋㅋㅋㅋㅋㅋㅋ 남초컴중에 윤여정 배우가 아카데미 여우조연상 받았다고 어우 한국여자가 상받아서 짜증나 이러는 여론이 있냐?? 있어도 욕먹고 글내려간다
2865,2022,5,여성/가족,여초 빡대갈 문제점) 이런 댓글 보자마자 다음은 안읽고 따봉부터 단다음 맞아 화사보고는 그러더니~ 진짜 일관성없어 이런식으로 선동돼서 여론 만들음
2874,2022,5,여성/가족,페미식 주작선동 ㅋㅋㅋㅋㅋ
2955,2022,5,여성/가족,"나는 사실 기분상태가 아주 크게 나아졌다고는 말 못 해. 보충역 판정을 받던 당시보다는 나아졌지만(정신과 수차례 입원함) 지금도 삶의 소소한 즐거움이든 거대한 행복이든 너무 멀리 있는 것들이고, 살아갈 이유는 여전히 찾지 못했음. 그래도 억지로라도 (비현실적이지 않은) 구체적인 목표를 하나 정해두고 그것만 보니까 마음이 조금은 편해지더라. 생각을 비우고 목표를 위한 준비만 달리니까 우울한 생각을 할 겨를이 없어져서. 목표를 달성하거나 실패한 다음이 걱정이긴 하지만..."
2977,2022,5,남성,돼지남 출격! 회식 많은거 스트레스 받을듯. 더군다나 술 많이 먹어야하면? 몸 관리 더 신경쓰고 오늘도 힘내자. 화이팅?
2978,2022,5,남성,이 정도면 작뚱남 사이드킥!
3071,2022,5,연령,ㅋㅋㅋㅋㅋㅋㅋ역시 초딩들의 핫플이군요 제가 갔을땐 저만 성인이고 주변 테이블 다 초딩이었어요ㅋㅋㅋㅋㅋ
3199,2022,5,연령,나 근데 진짜 외부인 맞음 ㅋㅋㅋ 꼰대라서 저렇게 말하는거임
3218,2022,5,기타 혐오,아 물론 YBS 꼰대라는건 나도 익히 들어서 앎 ㅋㅋㅋ 뽑을 때 빡세게 뽑고 내부에서는 자유롭고 평등하게 해야지 ㅋㅋ
3257,2022,5,성소수자,저러니까 떨어지지ㅋㅋㅋㅋ YBS 잘했네 붙였으면 여러모로 피곤한 타입 지 주장이 다 맞고 규율 따라야 하는거에 대해선 으에 똥군기 오짐 이러면서 에타에 또 글쓰고 있었을듯
3282,2022,5,지역,범죄도시보고 반해버림
3368,2022,5,기타 혐오,아버지 초등 교장이신데 전교조 ㄹㅇ 극혐하시더라
3472,2022,5,기타 혐오,"솔직히 둘다 징병으로 끌려가서 힘든거 인정하는데 한번씩 ""우린 육군보다 힘들었어"" ㅇㅈㄹ하는 공군들 다 패고싶음"
3481,2022,5,인종/국적,홀란드 저렇게 생겼으면 이미 영국에서 왕족으로 넣어줄테니 이민오라고 함
3531,2022,5,여성/가족,나는 너같은 인싸들한테 납치당하는 타입인데ㅋㅋㅋㅋㅋ 지금까지 다 간택당해서 친해짐
3539,2022,5,여성/가족,"여자들이 피해망상증 있다는 얘기가 나오는건 단순히 위해경험에 비해 불안도가 높다는 통계 하나때문만이 아니라, 밤길 무섭다는 얘기를 무슨 가불기처럼 쓰는게 꼴받기 때문임. 여성계는 거의 대한민국이 소말리아나 엘살바도르인것처럼 표현하고, 학교에선 남자는 잠재적 성범죄자라고 가르치며, 유명 여자 연예인도 대놓고 방송에서 내가 오늘 집에 살아서 돌아갈 수 있을까.. ㅇㅈㄹ 하는 나라기 때문에 그럼. 심지어 그딴 말 씨부리는 년들도 불금에는 자정 넘어서 술처먹고 잘만 돌아다님. 실제로 별로 무서워하지도 않으면서 걍 남자들 입다물게 만들기 쉬우니까 막 뱉고 다닌다는 뜻이지. 피해망상 발언이 옳은가 하는 문제는 둘째치고, 남자도 마찬가지도 불안감 높다! 하는 논리는 접근법이 틀렸음."
3541,2022,5,여성/가족,"교육 쪽에서 남성을 잠재적 성범죄자로 규정한 건 반박불가 잘못 맞지. 다시는 그런 일 있어서는 안 된다고 생각함. 근데 이 논문도, 내 글도 여자들이 오바 안 한다고 한적 . 그런대 여성을 ‘피해망상증’으로 치부하는 건 다른 문제임. 이런 주장을 뒷받침하려면 극단적인 사례들 말고 전국민을 대상으로하는 유의미한 통계적인 자료가 있어야 하는데 거의 유일하게 쓰이던 통계 자료가 글 첫번째 짤임. 근데 논문 내용에 의하면 우리나라의 불안감은 여성 뿐만 아니라 남성도 마찬가지로 높다는 거지. 이건 단순히 여성들만의 문제가 아니고 사회적인 문제가 있다고 봐야함. 그 사회적 문제로 논문은 높은 미디어 접촉으로 인한 불안감 증가로 해석한 거고. 유의미한 사회 인식 조사에서 불안감이 여성들만의 문제가 아니란 걸 알게 된 상황에서 여성 단체들 얘기, 일부 정신나간 몇몇의 발언으로 여자 전체를 피해망상 치부할 거면, 페미들이 몇몇 극소수 성범죄자 보고 엄한 남자들까지 범죄자 취급하는 거랑 뭐가 다름?"
3545,2022,5,기타 혐오,"익17은 난독이거나, 아니면 이대생이라 국어능력이 떨어지나봄. 난 여자들보고 피해망상이라고 하는게 옳다고 이야기한적 없고, 개인적으로 그렇게 얘기한 적도 . 가 남자도 불안감 많이 느끼니까 여자한테만 그러지 마라 하길래, 그거 하나때문에 피해망상이라고 하는게 아니니까 너 논리는 오류가 있다라고 한건데 이게 이해하기 어렵나봄?"
3547,2022,5,인종/국적,한국인이 피해망상증의 민족인가
3557,2022,5,여성/가족,여자 공포심이 똑같은 시기에 더 급증하고 큰게 통계에 뻔히 있는데 아무튼 아니야~하는 수준ㅋㅋㅋㅋ
3575,2022,5,지역,범죄도시 3 ㄷㄷㄷㄷ
3585,2022,5,기타 혐오,아버지가 태극기부대랑 다를게 없으시네
3589,2022,5,기타 혐오,너네도 부모가 같냐? ㅋㅋㅋㅋ 안타깝지만 태극기나 조국빠돌이처럼 한방향으로 몰두된 사람들은 정신병자라 한다 ㅋㅋ 수고해라
3590,2022,5,기타 혐오,네다음 아닌 척 하는 조국 빠돌이 ㄹㅇㅋㅋ 왜 살아?
3627,2022,5,여성/가족,철밥통 공무원이나 마찬가지인데 상대하는 민원인들이 동사무소에서 상대한 미친 개저씨 개줌마들이 아니라 갓 20대 된 어린이들이랑 교양있는 대학생이라서 그럼ㅋㅋ
3629,2022,5,지역,ㅅㅂ어디 경기남부 인구밀집 지역에 위치한 동사무소에 쳐박아놓고 민원업무만 주구장창 해봐야지
3653,2022,5,기타 혐오,귱금한게 연대쯤되는데도 왤케 도둑그지들이 많음?
3657,2022,5,인종/국적,검머외전형이거나 중국인일 확률 99%
3663,2022,5,인종/국적,중국인 아니냐 ㅋㅋㅋㅋㅋㅋ
3738,2022,5,종교,먹방 본인입니다..부원들을 잘못 키웠습니다...이세카이로 떠나겠습니다......
3789,2022,5,여성/가족,ㄹㅇ 빠순이들 극혐
3816,2022,5,남성,걍 떼창불가한 남돌 거르고 아이유 싸이만 불러도 대성공일텐데
3827,2022,5,성소수자,트와이스가 떼창은 지릴듯
3831,2022,5,기타 혐오,기술직 끙끙 거리다 답 도출 기원??
3908,2022,5,기타 혐오,근데 그런 애들 보면 특이 너가 ~ 안해봐서 모르는거야 하는데 지들도 안해봄.. 지들이 대기업 가서 차별받음? 지들이 진짜 다른 모든 남자보다 잘난데 페이 적게 받는걸 어케 알게 된거 ? 걍 모자란거보다 가르치려드는게 ㅈㄴ싫움
